BOE_IUDAJLT,BOE_IUDAMIJ,BOE_IUDED3A,BOE_IUDED3O,BOE_IUDERB3,BOE_IUDGR1M,BOE_IUDGR1W,BOE_IUDGR2W,BOE_IUDGR3M,BOE_IUDGRON,BOE_IUDLER3,BOE_IUDLIIF,BOE_IUDLIZC,BOE_IUDLNIF,BOE_IUDLNPY,BOE_IUDLNZC,BOE_IUDLRIF,BOE_IUDLRZC,BOE_IUDMIIF,BOE_IUDMIZC,BOE_IUDMNIF,BOE_IUDMNPY,BOE_IUDMNZC,BOE_IUDMRIF,BOE_IUDMRZC,BOE_IUDSIIF,BOE_IUDSIZC,BOE_IUDSNIF,BOE_IUDSNPY,BOE_IUDSNZC,BOE_IUDSOIA,BOE_IUDSRIF,BOE_IUDSRZC,BOE_IUDVCDA,BOE_IUDVNEA,BOE_IUDVSMA,BOE_IUDVWKA,BOE_IUDVWLA,BOE_IUDVYRA,BOE_XUDLADD,BOE_XUDLADS,BOE_XUDLBK25,BOE_XUDLBK26,BOE_XUDLBK27,BOE_XUDLBK33,BOE_XUDLBK34,BOE_XUDLBK35,BOE_XUDLBK47,BOE_XUDLBK48,BOE_XUDLBK49,BOE_XUDLBK63,BOE_XUDLBK64,BOE_XUDLBK65,BOE_XUDLBK66,BOE_XUDLBK68,BOE_XUDLBK69,BOE_XUDLBK72,BOE_XUDLBK73,BOE_XUDLBK74,BOE_XUDLBK75,BOE_XUDLBK76,BOE_XUDLBK78,BOE_XUDLBK83,BOE_XUDLBK85,BOE_XUDLBK87,BOE_XUDLBK89,BOE_XUDLBK93,BOE_XUDLBK95,BOE_XUDLBK97,BOE_XUDLCDD,BOE_XUDLCDS,BOE_XUDLDKD,BOE_XUDLDKS,BOE_XUDLERD,BOE_XUDLERS,BOE_XUDLGBD,BOE_XUDLHDD,BOE_XUDLHDS,BOE_XUDLJYD,BOE_XUDLJYS,BOE_XUDLNDD,BOE_XUDLNDS,BOE_XUDLNKD,BOE_XUDLNKS,BOE_XUDLSER,BOE_XUDLSFD,BOE_XUDLSFS,BOE_XUDLSGD,BOE_XUDLSGS,BOE_XUDLSKD,BOE_XUDLSKS,BOE_XUDLSRD,BOE_XUDLSRS,BOE_XUDLTWD,BOE_XUDLTWS,BOE_XUDLUSS,BOE_XUDLZRD,BOE_XUDLZRS,COM_AG_EFP,COM_AG_EIB,COM_AG_GBP,COM_AG_USD,COM_AL_LME,COM_AU_EFP,COM_AU_EGL,COM_AU_EIB,COM_AU_LAM,COM_AU_LPM,COM_AU_MPL,COM_AU_PHL,COM_AU_ZAR,COM_BEEF_C,COM_BEEF_S,COM_BONE_MEAL,COM_BRAN,COM_BUTTER,COM_CHEESE_BLK,COM_CHEESE_BRL,COM_CHKN_A,COM_CHKN_NTL,COM_COAL_CAPP,COM_COAL_POWD,COM_COCOA,COM_COFFEE_BRZL,COM_COFFEE_CLMB,COM_COPPER,COM_CORN_2,COM_CORN_FEED,COM_CORN_OIL,COM_COTTON,COM_CTNSD_MEAL,COM_DIESEL_ULS,COM_EGGS,COM_FUELOIL,COM_GAS_CR,COM_GREASE,COM_HIDES,COM_HOGS,COM_HOMINY,COM_MILK,COM_OATS,COM_OIL_BRENT,COM_OIL_WTI,COM_PA_EFP,COM_PL_EFP,COM_PL_EIB,COM_SORGHUM,COM_SOYB_1,COM_SOYB_MEAL,COM_SOYB_OIL,COM_TALLOW_B,COM_WHEAT_2,COM_WHEAT_KC,COM_WHEAT_MN,FRED_DFF,FRED_DGS10,FRED_DGS30,FRED_DGS5,FRED_DPRIME,FRED_DTB3,FRED_T10YIE,FRED_T5YIE,FRED_T5YIFR,FRED_TEDRATE,OPEC_ORB,RICI_RICI,RICI_RICIA,RICI_RICIE,RICI_RICIM,valueDate
-1.7274,0.53,0.325,0.4,0.081,0.465,0.46,0.46,0.485,0.465,0.0621,3.9837,3.3963,3.5302,2.6204,2.7571,-0.4535,-0.6392,3.4884,2.9303,3.1164,2.0356,2.0634,-0.372,-0.8669,3.0602,2.6083,2.337,1.3228,1.3494,0.43,-0.7232,-1.2589,0.55,0.465,0.675,0.45,0.45,1.035,1.1711,1.8417,34.7468,27.588,22.0951,386.16,306.6,245.555,5.2629,4.1786,3.3466,147.16,61.905,3.8592,3.353,1.2033,45.805,32.78,6.1355,1110.09,2.2218,7.4397,6.069,5.2729,72.0329,51.5498,9.6487,1745.73,3.494,97.3518,1.1254,1.7698,5.9584,9.3702,0.8009,1.2595,0.6359,7.7548,12.1952,117.86,185.347,1.2794,2.012,6.812,10.7126,0.794,0.9637,1.5155,1.3015,2.0467,7.4307,11.6856,3.7521,5.9006,30.9085,48.6067,1.5726,10.9533,17.2252,19.956,16.63,10.6291,16.66,2084,1289.88,1258.11,1199.89,1202.25,1199,1258.11,1258.11,1246.13,248.19,235.01,393,118,1.99,173,170.5,1.1289,1.0328,56.1,11.55,2863,1.8313,2.0731,2.957,3.5,120.3,33.5,59.66,335,2.426,1.945,2.208,2.138,0.34,NULL,87.16,105,112,3.27,79.45,75.51,902,1318,1218,9.7188,10.4,444.1,0.3417,0.35,5.385,5.0375,8.4075,0.1,2.27,2.97,1.58,3.25,0.02,1.85,1.47,2.23,0.22,74.28,3151.82,971.44,679.55,2067.99,"2014-11-25 00:00:00"
-1.7456,0.53,0.325,0.4,0.082,0.48,0.47,0.48,0.505,0.47,0.0629,3.9618,3.3899,3.4761,2.5795,2.7149,-0.4858,-0.675,3.479,2.933,3.0661,1.9997,2.029,-0.4129,-0.904,3.0756,2.6121,2.3062,1.2983,1.324,0.4359,-0.7695,-1.2881,0.55,0.465,0.675,0.45,0.45,1.035,1.1711,1.8495,34.7653,27.578,22.0131,387.261,307.2,245.211,5.2681,4.179,3.3357,147.25,61.795,3.8742,3.351,1.2024,47.2125,32.77,6.1386,1105.28,2.21,7.4396,6.1185,5.2922,74.5627,51.7537,9.6947,1745.57,3.4903,97.5928,1.1234,1.7742,5.9384,9.3785,0.7982,1.2606,0.6332,7.754,12.2459,117.54,185.631,1.2677,2.0022,6.8,10.7393,0.7933,0.9598,1.5158,1.298,2.0499,7.3801,11.6554,3.7525,5.9263,30.8865,48.779,1.5793,10.9478,17.2899,19.932,16.61,10.5494,16.61,2099,1291.71,1257.8,1201.59,1195.75,1197.5,1257.8,1257.8,1245.82,248.28,235.14,393,118,1.97,168.25,164.75,1.14,1.0328,56.1,11.55,2908,1.8491,2.0976,2.96,3.555,120.3,33.5,61.41,335,2.4,1.945,2.195,2.125,0.34,NULL,86.5,105,112,3.205,78.28,73.87,903,1326,1226,9.9375,10.39,455.1,0.3411,0.35,5.52,5.075,8.3525,0.1,2.24,2.95,1.56,3.25,0.02,1.82,1.44,2.2,0.22,73.7,3149.3,975.65,675.21,2068.9,"2014-11-26 00:00:00"
-1.7312,0.53,0.38,0.48,0.082,0.495,0.49,0.49,0.515,0.49,0.0629,3.9407,3.3664,3.4309,2.5372,2.6678,-0.5098,-0.6986,3.4568,2.9088,3.0127,1.959,1.9828,-0.4441,-0.926,3.0616,2.5827,2.2534,1.2601,1.2868,0.4391,-0.8082,-1.2959,0.55,0.465,0.675,0.45,0.45,1.035,1.1697,1.8392,34.7881,27.615,22.1256,387.047,307.24,246.166,5.2643,4.1788,3.3481,147.06,61.86,3.897,3.3475,1.202,48.0744,32.76,6.139,1100.79,2.2083,7.4396,6.1273,5.2633,75.5874,51.5085,9.6523,1730.77,3.4721,97.2625,1.1326,1.7808,5.9607,9.3721,0.8012,1.2598,0.636,7.753,12.19,117.83,185.264,1.2713,1.9989,6.926,10.8897,0.7938,0.9631,1.5143,1.2985,2.0416,7.4359,11.6915,3.7524,5.8999,30.888,48.5652,1.5723,10.9755,17.2568,NULL,NULL,10.4181,16.42,2099,NULL,NULL,NULL,1196.5,1194.75,NULL,NULL,NULL,NULL,NULL,393,NULL,NULL,NULL,NULL,1.14,1.0328,56.1,11.55,NULL,NULL,NULL,NULL,NULL,120.3,NULL,NULL,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,NULL,NULL,77.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.8,NULL,NULL,NULL,NULL,"2014-11-27 00:00:00"
-1.5664,0.53,0.205,0.24,0.082,0.49,0.48,0.49,0.505,0.48,0.0621,3.9547,3.3601,3.423,2.5302,2.6605,-0.5317,-0.6996,3.445,2.8916,2.9948,1.9575,1.9853,-0.4502,-0.9063,3.0717,2.5577,2.2548,1.2754,1.3003,0.4225,-0.8169,-1.2573,0.575,0.465,0.675,0.45,0.45,1.035,1.1711,1.8343,34.7197,27.633,22.1667,384.903,306.34,245.74,5.253,4.1808,3.3538,147.96,62.21,3.8976,3.3825,1.2012,49.506,32.85,6.1429,1112.62,2.218,7.4409,6.1048,5.298,77.5412,51.453,9.6216,1742.7,3.4741,97.4395,1.1401,1.7857,5.969,9.3492,0.8022,1.2565,0.6384,7.7552,12.147,118.69,185.904,1.2736,1.9948,7.0059,10.9733,0.7959,0.9636,1.5093,1.3035,2.0417,7.4434,11.6587,3.7531,5.8785,31.0105,48.5717,1.5663,11.0415,17.2943,NULL,NULL,10.1674,15.97,2071.5,NULL,NULL,NULL,1184.5,1182.75,NULL,NULL,NULL,248.88,236.53,393,118,NULL,NULL,NULL,NULL,1.0304,56.1,11.55,2880,1.8438,2.0977,2.86,NULL,120.3,NULL,60.96,335,2.211,1.945,2.006,2.002,0.34,NULL,86.38,105,NULL,NULL,72.58,73.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.35,5.67,5.235,NULL,0.08,2.18,2.89,1.49,3.25,0.02,1.79,1.39,2.19,0.21,68.89,3009.76,969.58,613.7,2011.45,"2014-11-28 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.1,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2014-11-29 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.1,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2014-11-30 00:00:00"
-1.4871,0.53,0.325,0.4,0.082,0.49,0.48,0.485,0.515,0.48,0.0607,3.9779,3.3476,3.4383,2.5097,2.6366,-0.5396,-0.7109,3.4178,2.8711,2.9554,1.927,1.9482,-0.4624,-0.9229,3.0829,2.5306,2.2162,1.2382,1.2676,0.4359,-0.8667,-1.2629,0.55,0.465,0.675,0.45,0.45,1.035,1.1774,1.8512,34.7885,27.606,22.1273,385.917,306.24,245.463,5.2648,4.1778,3.3487,147.62,61.965,3.9218,3.4335,1.2026,51.87,32.795,6.1515,1109.19,2.2208,7.4398,6.1659,5.3981,81.55,51.5603,9.6714,1743.87,3.4915,97.4214,1.1381,1.7893,5.9633,9.3755,0.8015,1.2602,0.6361,7.7553,12.1929,118.32,186.023,1.2686,1.9944,6.9513,10.9289,0.7935,0.9639,1.5154,1.3054,2.0523,7.4132,11.655,3.7533,5.9009,31.0315,48.7877,1.5722,10.9958,17.2876,19.092,15.91,10.0127,15.73,2021,1274.15,1280.58,1185.26,1178.75,1194,1280.58,1280.58,1268.38,248.76,236.18,393,118,1.9225,171,164.75,1.1297,1.0304,56.1,11.55,2933,1.7825,2.0287,2.9305,3.555,120.3,33.5,60.18,335,2.272,2.075,2.062,2.005,0.34,NULL,87.01,105,112,3.2125,70.15,66,909,1313,1213,9.8613,10.085,433.4,0.3285,0.35,6.01,5.4675,8.7025,0.13,2.22,2.95,1.52,3.25,0.03,1.79,1.39,2.19,0.2,66.44,3068.88,976.89,630.4,2064.07,"2014-12-01 00:00:00"
-1.5365,0.53,0.74,0.8,0.081,0.485,0.475,0.48,0.51,0.48,0.06,4.0409,3.4055,3.5303,2.5861,2.7189,-0.5106,-0.6867,3.4591,2.9322,3.0325,2.0096,2.028,-0.4266,-0.9042,3.1213,2.6142,2.3049,1.3142,1.3461,0.4288,-0.8164,-1.2681,0.55,0.465,0.675,0.45,0.45,1.035,1.1823,1.8506,34.868,27.628,22.2771,388.12,307.53,247.968,5.258,4.1662,3.3593,147.75,61.83,3.9719,3.4225,1.2044,53.95,32.85,6.149,1114.67,2.232,7.44,6.2168,5.3569,84.4425,51.4168,9.6244,1744.68,3.4935,96.7763,1.1389,1.7826,5.999,9.3897,0.8063,1.2621,0.6389,7.7548,12.1378,119.13,186.462,1.2806,2.0044,7.0031,10.9612,0.7924,0.9711,1.52,1.3091,2.049,7.4976,11.7352,3.753,5.8742,31.085,48.6542,1.5652,11.1328,17.4251,19.656,16.38,10.3081,16.16,2015,1293.75,1260,1203.49,1197,1195,1260,1260,1248,248.55,235.69,405,118,1.985,166,158.75,1.1297,1.0304,56.1,11.55,2896,1.7809,2.0398,2.9135,3.525,127.94,33.5,60.75,343,2.207,2.075,1.997,1.901,0.335,NULL,85.03,105,111,3.215,72.51,69.24,909,1326,1226,9.9338,9.87,429.6,0.318,0.35,6.03,5.3525,8.85,0.12,2.28,3,1.59,3.25,0.03,1.77,1.36,2.18,0.2,68.13,3012.45,966.43,612.03,2036.32,"2014-12-02 00:00:00"
-1.5214,0.53,0.205,0.24,0.081,0.48,0.47,0.47,0.515,0.47,0.0579,4.043,3.4182,3.4803,2.5901,2.714,-0.5627,-0.7042,3.478,2.9542,3.0316,2.0452,2.0653,-0.4463,-0.889,3.1311,2.644,2.3538,1.3597,1.3929,0.4274,-0.7773,-1.251,0.55,0.465,0.675,0.45,0.45,1.035,1.1868,1.8648,35.2184,27.618,22.4136,391.792,307.24,249.343,5.294,4.1515,3.3692,147.42,61.863,3.977,3.4415,1.2032,52.92,32.845,6.1499,1114.16,2.2401,7.4408,6.2491,5.4076,83.1532,51.6093,9.6633,1750.68,3.5199,97.2053,1.136,1.785,6.0386,9.4885,0.8116,1.2752,0.6364,7.7533,12.1828,119.64,187.99,1.285,2.0191,7.035,11.0541,0.7842,0.9765,1.5344,1.3107,2.0595,7.5144,11.8073,3.7532,5.8974,31.1225,48.9028,1.5713,11.2038,17.6045,19.764,16.47,10.4087,16.3,1967,1296.34,1269.77,1205.9,1203.25,1204.75,1269.77,1269.77,1257.67,248.55,234.72,405,118,1.985,166,158,1.1375,1.0304,56.1,11.55,2889,1.7427,1.9897,2.893,3.545,127.94,33.5,61.01,343,2.155,2.075,1.96,1.895,0.33,NULL,86.7,105,111,3.4025,70.95,67.6,909,1329,1229,9.9463,9.89,428.6,0.3236,0.35,5.965,5.2125,8.3375,0.12,2.29,2.99,1.61,3.25,0.01,1.79,1.38,2.2,0.22,67.31,3005.66,962.38,610.35,2038.74,"2014-12-03 00:00:00"
-1.5581,0.53,0.29,0.34,0.082,0.485,0.475,0.48,0.51,0.47,0.0564,4.0725,3.4311,3.4874,2.5793,2.7058,-0.5851,-0.7253,3.4736,2.9614,3.0136,2.026,2.0438,-0.46,-0.9177,3.1437,2.6583,2.3365,1.3391,1.3711,0.4266,-0.8072,-1.2872,0.55,0.465,0.675,0.45,0.45,1.035,1.1905,1.869,34.8425,27.601,22.1927,387.621,307.06,246.892,5.2476,4.157,3.3424,148.91,61.81,3.957,3.446,1.2023,54.425,32.9,6.1541,1113.17,2.2334,7.4402,6.2125,5.4102,85.4472,51.653,9.6619,1747.68,3.5064,97.0417,1.1376,1.786,5.9823,9.3922,0.8041,1.2624,0.6369,7.7523,12.1711,119.73,187.976,1.2832,2.0146,7.0385,11.0505,0.7922,0.9667,1.5177,1.3111,2.0584,7.4663,11.722,3.7535,5.893,31.125,48.8662,1.57,11.1805,17.5534,19.944,16.62,10.4733,16.42,1975,1303.45,1268.19,1212.51,1204,1209,1268.19,1268.19,1256.11,247.02,233.43,405,125,1.985,166,155,1.1375,1.0304,56.1,11.55,2902,1.7433,1.9912,2.9325,3.625,127.94,33.5,61.52,343,2.129,2.075,1.944,1.869,0.33,108.5,86.46,105,111,3.445,70.15,67.4,903,1345,1245,10.0838,10.03,433.2,0.321,0.35,5.965,5.1675,8.06,0.12,2.25,2.94,1.59,3.25,0.02,1.77,1.36,2.18,0.22,66.27,3006.67,968.08,603.66,2057.25,"2014-12-04 00:00:00"
-1.5202,0.53,0.3,0.35,0.082,0.49,0.47,0.47,0.51,0.47,0.0579,4.0593,3.4319,3.4676,2.5914,2.7123,-0.5916,-0.7196,3.4819,2.9668,3.0174,2.0614,2.0704,-0.4646,-0.8964,3.1456,2.6653,2.3632,1.3786,1.4124,0.4266,-0.7823,-1.2529,0.55,0.465,0.675,0.45,0.45,1.035,1.2002,1.8713,34.9932,27.596,22.4431,389.166,306.9,249.593,5.2721,4.1576,3.3813,149.29,61.918,3.9815,3.4705,1.2023,52.975,33.01,6.1497,1118.8,2.263,7.4393,6.208,5.4112,82.5986,51.4692,9.5886,1744.43,3.5285,96.5425,1.1427,1.7817,6.0502,9.4334,0.8133,1.2681,0.6414,7.7513,12.0858,121.41,189.303,1.2945,2.0184,7.1427,11.1369,0.7886,0.9778,1.5246,1.3224,2.0619,7.5618,11.7904,3.7534,5.8523,31.234,48.7001,1.5592,11.3468,17.6919,19.644,16.37,10.4152,16.33,2002,1288.58,1249.92,1198.68,1204.5,1194,1249.92,1249.92,1238.02,243.42,228.99,405,125,1.985,158,155,1.1317,1.0132,56.3,11.55,2929,1.7276,1.9762,2.9255,3.675,127.94,33.5,60.54,343,2.124,2.075,1.941,1.84,0.33,108.75,86.62,105,111,3.4525,69.53,66.8,911,1337,1237,10.3125,10.285,439.2,0.3251,0.35,6.015,5.22,7.845,0.12,2.31,2.97,1.69,3.25,0.02,1.75,1.35,2.15,0.22,65.32,2997.2,971.35,600.94,2036.13,"2014-12-05 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.3,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2014-12-06 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.3,11.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2014-12-07 00:00:00"
-1.4789,0.53,0.2,0.25,0.082,0.49,0.48,0.485,0.515,0.48,0.0586,4.0827,3.4251,3.4811,2.5615,2.6911,-0.6016,-0.734,3.456,2.937,2.9636,2.0268,2.0288,-0.4924,-0.9082,3.14,2.6295,2.3218,1.349,1.3872,0.4293,-0.8183,-1.2424,0.55,0.465,0.675,0.45,0.45,1.035,1.2032,1.8794,35.0811,27.6,22.4591,389.426,306.38,249.312,5.287,4.1595,3.3847,148.61,61.825,3.9691,3.495,1.2021,53.606,33.03,6.1725,1113.71,2.27,7.44,6.1997,5.4592,83.7326,51.5929,9.6414,1739.61,3.5457,96.5706,1.1457,1.7896,6.0542,9.4567,0.8137,1.2711,0.6402,7.7511,12.1072,120.93,188.893,1.3043,2.0373,7.1602,11.1843,0.7867,0.9782,1.5279,1.3204,2.0625,7.5603,11.8091,3.7528,5.8619,31.13,48.6251,1.562,11.558,18.0536,19.584,16.32,10.4104,16.26,1960,1289.88,1254.65,1199.89,1195.25,1193,1254.65,1254.65,1242.7,242.56,227.72,405,125,1.985,158,152.25,1.1295,1.0132,56.3,11.55,2937,1.7074,1.9538,2.9105,3.635,127.94,33.5,59.31,343,2.073,2.105,1.894,1.766,0.315,108.5,86.93,105,111,3.47,68.79,65.46,908,1337,1237,10.2275,10.36,447.5,0.3227,0.345,6.055,5.235,7.895,0.12,2.26,2.9,1.67,3.25,0.03,1.71,1.24,2.18,0.21,63.78,2949.01,970.92,576.18,2032.36,"2014-12-08 00:00:00"
-1.4337,0.53,0.3,0.35,0.082,0.49,0.48,0.49,0.505,0.48,0.0593,4.0546,3.3887,3.4022,2.491,2.6155,-0.6524,-0.7732,3.4247,2.8877,2.8814,1.9481,1.953,-0.5433,-0.9347,3.1083,2.566,2.2379,1.2839,1.3209,0.443,-0.8704,-1.2451,0.55,0.465,0.675,0.45,0.45,1.035,1.1972,1.8785,34.8753,27.614,22.2263,386.756,306.23,246.483,5.2566,4.1621,3.35,147.82,61.88,3.9279,3.483,1.202,54.2273,32.845,6.1855,1102.76,2.263,7.4398,6.1633,5.4652,85.0881,51.5371,9.7057,1730.34,3.5509,97.0959,1.1423,1.7924,5.9882,9.3962,0.8049,1.263,0.6373,7.7533,12.1657,118.98,186.691,1.2922,2.0275,7.0924,11.1287,0.7918,0.9675,1.5181,1.3152,2.0637,7.4946,11.7598,3.7526,5.8882,31.133,48.8508,1.5691,11.405,17.8956,20.1,16.75,10.4688,16.37,1945,1312.27,1293.6,1220.72,1206.5,1227,1293.6,1293.6,1281.28,241.81,228.07,423,128,1.985,158,149,1.1295,1.0132,56.3,11.55,2986,1.6878,1.934,2.9465,3.675,145.87,33.5,59.88,343,2.121,2.105,1.929,1.777,0.31,108.5,84.97,105,111,3.46,66,63.01,914,1350,1250,10.3175,10.41,458.6,0.3241,0.32,5.95,5.065,7.755,0.12,2.22,2.87,1.63,3.25,0.04,1.73,1.34,2.12,0.2,62.33,2973.84,970.28,582.5,2068.28,"2014-12-09 00:00:00"
-1.4052,0.53,0.425,0.5,0.083,0.49,0.475,0.49,0.505,0.485,0.0586,4.0608,3.3859,3.3983,2.5044,2.6254,-0.6625,-0.7605,3.4233,2.8818,2.8981,1.9687,1.975,-0.5252,-0.9068,3.0944,2.5616,2.2634,1.3014,1.3394,0.4357,-0.831,-1.2222,0.55,0.465,0.675,0.45,0.45,1.035,1.2038,1.8893,34.9004,27.613,22.2381,387.895,306.9,247.161,5.2722,4.1713,3.3593,147.49,62.085,3.9303,3.4795,1.2031,54.7265,32.79,6.1763,1104.62,2.2655,7.4393,6.1682,5.4607,85.8878,51.4606,9.6931,1733.59,3.5555,97.4362,1.147,1.8001,5.9912,9.4026,0.8053,1.2639,0.6372,7.7512,12.1647,118.78,186.413,1.2947,2.0318,7.1723,11.2562,0.7912,0.9689,1.5206,1.312,2.0591,7.5277,11.814,3.7525,5.8892,31.1865,48.9441,1.5694,11.5858,18.1828,20.388,16.99,10.8704,17.06,1950,1323.58,1290.35,1231.24,1228.25,1229,1290.35,1290.35,1278.06,241.55,228.23,423,128,1.92,158,147.5,1.1375,1.0132,56.3,11.55,2975,1.7041,1.9541,2.914,3.68,145.87,33.5,59.57,343,2.09,2.105,1.897,1.705,0.3,108.5,86.65,135,110,3.4275,66.25,63.33,920,1347,1247,10.2875,10.24,446.6,0.3255,0.32,5.935,5.0425,7.745,0.12,2.18,2.83,1.58,3.25,0.03,1.71,1.27,2.15,0.21,61.35,2925.79,964.68,562.49,2056.94,"2014-12-10 00:00:00"
