dsCode,closePrice,valueDate
WIKI_JPM,44.94,"2011-01-31 00:00:00"
WIKI_JPM,45.93,"2011-02-01 00:00:00"
WIKI_JPM,45.45,"2011-02-02 00:00:00"
WIKI_JPM,45.46,"2011-02-03 00:00:00"
WIKI_JPM,44.59,"2011-02-04 00:00:00"
WIKI_JPM,45.5,"2011-02-07 00:00:00"
WIKI_JPM,45.74,"2011-02-08 00:00:00"
WIKI_JPM,45.11,"2011-02-09 00:00:00"
WIKI_JPM,45.53,"2011-02-10 00:00:00"
WIKI_JPM,46.57,"2011-02-11 00:00:00"
WIKI_JPM,46.54,"2011-02-14 00:00:00"
WIKI_JPM,46.82,"2011-02-15 00:00:00"
WIKI_JPM,47.94,"2011-02-16 00:00:00"
WIKI_JPM,47.82,"2011-02-17 00:00:00"
WIKI_JPM,48,"2011-02-18 00:00:00"
WIKI_JPM,46.01,"2011-02-22 00:00:00"
WIKI_JPM,45.96,"2011-02-23 00:00:00"
WIKI_JPM,45.91,"2011-02-24 00:00:00"
WIKI_JPM,46.68,"2011-02-25 00:00:00"
WIKI_JPM,46.69,"2011-02-28 00:00:00"
WIKI_JPM,45.6,"2011-03-01 00:00:00"
WIKI_JPM,45.21,"2011-03-02 00:00:00"
WIKI_JPM,46.08,"2011-03-03 00:00:00"
WIKI_JPM,45.52,"2011-03-04 00:00:00"
WIKI_JPM,45.19,"2011-03-07 00:00:00"
WIKI_JPM,46.4,"2011-03-08 00:00:00"
WIKI_JPM,46.56,"2011-03-09 00:00:00"
WIKI_JPM,45.53,"2011-03-10 00:00:00"
WIKI_JPM,45.74,"2011-03-11 00:00:00"
WIKI_JPM,45.3,"2011-03-14 00:00:00"
WIKI_JPM,44.61,"2011-03-15 00:00:00"
WIKI_JPM,43.81,"2011-03-16 00:00:00"
WIKI_JPM,44.56,"2011-03-17 00:00:00"
WIKI_JPM,45.74,"2011-03-18 00:00:00"
WIKI_JPM,45.63,"2011-03-21 00:00:00"
WIKI_JPM,45.47,"2011-03-22 00:00:00"
WIKI_JPM,45.6,"2011-03-23 00:00:00"
WIKI_JPM,45.73,"2011-03-24 00:00:00"
WIKI_JPM,45.86,"2011-03-25 00:00:00"
WIKI_JPM,45.96,"2011-03-28 00:00:00"
WIKI_JPM,46.02,"2011-03-29 00:00:00"
WIKI_JPM,46.45,"2011-03-30 00:00:00"
WIKI_JPM,46.1,"2011-03-31 00:00:00"
WIKI_JPM,46.35,"2011-04-01 00:00:00"
WIKI_JPM,46.34,"2011-04-04 00:00:00"
WIKI_JPM,46.58,"2011-04-05 00:00:00"
WIKI_JPM,47.64,"2011-04-06 00:00:00"
WIKI_JPM,47.4,"2011-04-07 00:00:00"
WIKI_JPM,46.84,"2011-04-08 00:00:00"
WIKI_JPM,46.86,"2011-04-11 00:00:00"
WIKI_JPM,46.64,"2011-04-12 00:00:00"
WIKI_JPM,46.25,"2011-04-13 00:00:00"
WIKI_JPM,44.97,"2011-04-14 00:00:00"
WIKI_JPM,44.89,"2011-04-15 00:00:00"
WIKI_JPM,43.96,"2011-04-18 00:00:00"
WIKI_JPM,44.6501,"2011-04-19 00:00:00"
WIKI_JPM,44.56,"2011-04-20 00:00:00"
WIKI_JPM,44.68,"2011-04-21 00:00:00"
WIKI_JPM,44.61,"2011-04-25 00:00:00"
WIKI_JPM,45.12,"2011-04-26 00:00:00"
WIKI_JPM,45.5,"2011-04-27 00:00:00"
WIKI_JPM,45.85,"2011-04-28 00:00:00"
WIKI_JPM,45.63,"2011-04-29 00:00:00"
WIKI_JPM,45.18,"2011-05-02 00:00:00"
WIKI_JPM,45.92,"2011-05-03 00:00:00"
WIKI_JPM,45.5,"2011-05-04 00:00:00"
WIKI_JPM,45.17,"2011-05-05 00:00:00"
WIKI_JPM,45.04,"2011-05-06 00:00:00"
WIKI_JPM,44.96,"2011-05-09 00:00:00"
WIKI_JPM,45.16,"2011-05-10 00:00:00"
WIKI_JPM,44.23,"2011-05-11 00:00:00"
WIKI_JPM,44.09,"2011-05-12 00:00:00"
WIKI_JPM,43.15,"2011-05-13 00:00:00"
WIKI_JPM,42.88,"2011-05-16 00:00:00"
WIKI_JPM,43.81,"2011-05-17 00:00:00"
WIKI_JPM,44.08,"2011-05-18 00:00:00"
WIKI_JPM,44,"2011-05-19 00:00:00"
WIKI_JPM,43.13,"2011-05-20 00:00:00"
WIKI_JPM,42.55,"2011-05-23 00:00:00"
WIKI_JPM,42.34,"2011-05-24 00:00:00"
WIKI_JPM,42.27,"2011-05-25 00:00:00"
WIKI_JPM,42.45,"2011-05-26 00:00:00"
WIKI_JPM,42.79,"2011-05-27 00:00:00"
WIKI_JPM,43.24,"2011-05-31 00:00:00"
WIKI_JPM,41.76,"2011-06-01 00:00:00"
WIKI_JPM,41.61,"2011-06-02 00:00:00"
WIKI_JPM,41.57,"2011-06-03 00:00:00"
WIKI_JPM,40.53,"2011-06-06 00:00:00"
WIKI_JPM,40.72,"2011-06-07 00:00:00"
WIKI_JPM,40.39,"2011-06-08 00:00:00"
WIKI_JPM,40.98,"2011-06-09 00:00:00"
WIKI_JPM,41.05,"2011-06-10 00:00:00"
WIKI_JPM,41.67,"2011-06-13 00:00:00"
WIKI_JPM,41.605,"2011-06-14 00:00:00"
WIKI_JPM,40.68,"2011-06-15 00:00:00"
WIKI_JPM,40.36,"2011-06-16 00:00:00"
WIKI_JPM,40.8,"2011-06-17 00:00:00"
WIKI_JPM,40.48,"2011-06-20 00:00:00"
